time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479849054,zlog_batch_write_batch_oident,1000,25,1024,50,10,8222,82220
1479849056,zlog_batch_write_batch_oident,1000,25,1024,50,10,10336,103369
1479849058,zlog_batch_write_batch_oident,1000,25,1024,50,10,7583,75830
1479849060,zlog_batch_write_batch_oident,1000,25,1024,50,10,10234,102349
1479849062,zlog_batch_write_batch_oident,1000,25,1024,50,10,7202,72020
1479849064,zlog_batch_write_batch_oident,1000,25,1024,50,10,9961,99614
1479849066,zlog_batch_write_batch_oident,1000,25,1024,50,10,10005,100059
1479849068,zlog_batch_write_batch_oident,1000,25,1024,50,10,9708,97084
1479849070,zlog_batch_write_batch_oident,1000,25,1024,50,10,10044,100443
1479849072,zlog_batch_write_batch_oident,1000,25,1024,50,10,10169,101694
1479849074,zlog_batch_write_batch_oident,1000,25,1024,50,10,7507,75071
1479849076,zlog_batch_write_batch_oident,1000,25,1024,50,10,9578,95789
1479849078,zlog_batch_write_batch_oident,1000,25,1024,50,10,7447,74476
1479849080,zlog_batch_write_batch_oident,1000,25,1024,50,10,9073,90730
1479849082,zlog_batch_write_batch_oident,1000,25,1024,50,10,9072,90724
1479849084,zlog_batch_write_batch_oident,1000,25,1024,50,10,6880,68801
1479849086,zlog_batch_write_batch_oident,1000,25,1024,50,10,10276,102764
1479849088,zlog_batch_write_batch_oident,1000,25,1024,50,10,5049,50497
1479849090,zlog_batch_write_batch_oident,1000,25,1024,50,10,10379,103799
1479849092,zlog_batch_write_batch_oident,1000,25,1024,50,10,7085,70851
1479849094,zlog_batch_write_batch_oident,1000,25,1024,50,10,10458,104584
1479849096,zlog_batch_write_batch_oident,1000,25,1024,50,10,8109,81093
1479849098,zlog_batch_write_batch_oident,1000,25,1024,50,10,10176,101769
1479849100,zlog_batch_write_batch_oident,1000,25,1024,50,10,8516,85165
1479849102,zlog_batch_write_batch_oident,1000,25,1024,50,10,8138,81385
1479849104,zlog_batch_write_batch_oident,1000,25,1024,50,10,8613,86134
1479849106,zlog_batch_write_batch_oident,1000,25,1024,50,10,9915,99154
1479849108,zlog_batch_write_batch_oident,1000,25,1024,50,10,8953,89535
1479849110,zlog_batch_write_batch_oident,1000,25,1024,50,10,10177,101779
1479849112,zlog_batch_write_batch_oident,1000,25,1024,50,10,10009,100098
1479849114,zlog_batch_write_batch_oident,1000,25,1024,50,10,8226,82264
1479849116,zlog_batch_write_batch_oident,1000,25,1024,50,10,10227,102274
1479849118,zlog_batch_write_batch_oident,1000,25,1024,50,10,9850,98504
1479849120,zlog_batch_write_batch_oident,1000,25,1024,50,10,9265,92657
1479849122,zlog_batch_write_batch_oident,1000,25,1024,50,10,10309,103098
1479849124,zlog_batch_write_batch_oident,1000,25,1024,50,10,9867,98679
1479849126,zlog_batch_write_batch_oident,1000,25,1024,50,10,10027,100271
1479849128,zlog_batch_write_batch_oident,1000,25,1024,50,10,10331,103314
1479849130,zlog_batch_write_batch_oident,1000,25,1024,50,10,10190,101909
1479849132,zlog_batch_write_batch_oident,1000,25,1024,50,10,9728,97284
1479849134,zlog_batch_write_batch_oident,1000,25,1024,50,10,10246,102464
1479849136,zlog_batch_write_batch_oident,1000,25,1024,50,10,10077,100779
1479849138,zlog_batch_write_batch_oident,1000,25,1024,50,10,9493,94934
1479849140,zlog_batch_write_batch_oident,1000,25,1024,50,10,9677,96774
