time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479848557,zlog_batch_write_batch,1000,25,1024,50,10,10872,108729
1479848559,zlog_batch_write_batch,1000,25,1024,50,10,10311,103119
1479848561,zlog_batch_write_batch,1000,25,1024,50,10,10847,108474
1479848563,zlog_batch_write_batch,1000,25,1024,50,10,10920,109209
1479848565,zlog_batch_write_batch,1000,25,1024,50,10,9153,91530
1479848567,zlog_batch_write_batch,1000,25,1024,50,10,10710,107109
1479848569,zlog_batch_write_batch,1000,25,1024,50,10,10770,107705
1479848571,zlog_batch_write_batch,1000,25,1024,50,10,8663,86635
1479848573,zlog_batch_write_batch,1000,25,1024,50,10,10982,109824
1479848575,zlog_batch_write_batch,1000,25,1024,50,10,10892,108924
1479848577,zlog_batch_write_batch,1000,25,1024,50,10,9206,92060
1479848579,zlog_batch_write_batch,1000,25,1024,50,10,10864,108644
1479848581,zlog_batch_write_batch,1000,25,1024,50,10,9767,97675
1479848583,zlog_batch_write_batch,1000,25,1024,50,10,8745,87450
1479848585,zlog_batch_write_batch,1000,25,1024,50,10,10921,109214
1479848587,zlog_batch_write_batch,1000,25,1024,50,10,10629,106294
1479848589,zlog_batch_write_batch,1000,25,1024,50,10,9666,96660
1479848591,zlog_batch_write_batch,1000,25,1024,50,10,10973,109738
1479848593,zlog_batch_write_batch,1000,25,1024,50,10,9991,99914
1479848595,zlog_batch_write_batch,1000,25,1024,50,10,6389,63891
1479848597,zlog_batch_write_batch,1000,25,1024,50,10,10301,103016
1479848599,zlog_batch_write_batch,1000,25,1024,50,10,10796,107963
1479848601,zlog_batch_write_batch,1000,25,1024,50,10,10918,109188
1479848603,zlog_batch_write_batch,1000,25,1024,50,10,10934,109348
1479848605,zlog_batch_write_batch,1000,25,1024,50,10,9613,96134
1479848607,zlog_batch_write_batch,1000,25,1024,50,10,9809,98094
1479848609,zlog_batch_write_batch,1000,25,1024,50,10,11012,110128
1479848611,zlog_batch_write_batch,1000,25,1024,50,10,9913,99139
1479848613,zlog_batch_write_batch,1000,25,1024,50,10,9956,99569
1479848615,zlog_batch_write_batch,1000,25,1024,50,10,6826,68261
1479848617,zlog_batch_write_batch,1000,25,1024,50,10,10863,108634
1479848619,zlog_batch_write_batch,1000,25,1024,50,10,9159,91595
1479848621,zlog_batch_write_batch,1000,25,1024,50,10,10382,103824
1479848623,zlog_batch_write_batch,1000,25,1024,50,10,6201,62016
1479848625,zlog_batch_write_batch,1000,25,1024,50,10,10648,106483
1479848627,zlog_batch_write_batch,1000,25,1024,50,10,10980,109803
1479848629,zlog_batch_write_batch,1000,25,1024,50,10,7128,71286
1479848631,zlog_batch_write_batch,1000,25,1024,50,10,10767,107679
1479848633,zlog_batch_write_batch,1000,25,1024,50,10,8411,84119
1479848635,zlog_batch_write_batch,1000,25,1024,50,10,9717,97179
1479848637,zlog_batch_write_batch,1000,25,1024,50,10,10263,102639
1479848639,zlog_batch_write_batch,1000,25,1024,50,10,7601,76015
1479848641,zlog_batch_write_batch,1000,25,1024,50,10,10412,104124
1479848643,zlog_batch_write_batch,1000,25,1024,50,10,7248,72485
1479848645,zlog_batch_write_batch,1000,25,1024,50,10,10751,107513
1479848647,zlog_batch_write_batch,1000,25,1024,50,10,8775,87755
1479848649,zlog_batch_write_batch,1000,25,1024,50,10,10818,108184
1479848651,zlog_batch_write_batch,1000,25,1024,50,10,6476,64766
1479848653,zlog_batch_write_batch,1000,25,1024,50,10,10865,108654
1479848655,zlog_batch_write_batch,1000,25,1024,50,10,8606,86064
1479848657,zlog_batch_write_batch,1000,25,1024,50,10,9418,94184
1479848659,zlog_batch_write_batch,1000,25,1024,50,10,7644,76441
1479848661,zlog_batch_write_batch,1000,25,1024,50,10,10746,107464
1479848663,zlog_batch_write_batch,1000,25,1024,50,10,7700,77000
1479848665,zlog_batch_write_batch,1000,25,1024,50,10,9358,93584
1479848667,zlog_batch_write_batch,1000,25,1024,50,10,10247,102479
1479848669,zlog_batch_write_batch,1000,25,1024,50,10,8405,84055
1479848671,zlog_batch_write_batch,1000,25,1024,50,10,9489,94899
1479848673,zlog_batch_write_batch,1000,25,1024,50,10,7843,78430
1479848675,zlog_batch_write_batch,1000,25,1024,50,10,9327,93274
1479848677,zlog_batch_write_batch,1000,25,1024,50,10,8987,89870
1479848679,zlog_batch_write_batch,1000,25,1024,50,10,10382,103829
1479848681,zlog_batch_write_batch,1000,25,1024,50,10,8000,80000
1479848683,zlog_batch_write_batch,1000,25,1024,50,10,10896,108966
1479848685,zlog_batch_write_batch,1000,25,1024,50,10,8960,89600
1479848687,zlog_batch_write_batch,1000,25,1024,50,10,10285,102859
1479848689,zlog_batch_write_batch,1000,25,1024,50,10,8868,88682
1479848691,zlog_batch_write_batch,1000,25,1024,50,10,10969,109698
1479848693,zlog_batch_write_batch,1000,25,1024,50,10,8876,88760
1479848695,zlog_batch_write_batch,1000,25,1024,50,10,10984,109844
1479848697,zlog_batch_write_batch,1000,25,1024,50,10,9229,92294
1479848699,zlog_batch_write_batch,1000,25,1024,50,10,9156,91569
1479848701,zlog_batch_write_batch,1000,25,1024,50,10,10323,103239
1479848703,zlog_batch_write_batch,1000,25,1024,50,10,8237,82375
1479848705,zlog_batch_write_batch,1000,25,1024,50,10,10105,101059
1479848707,zlog_batch_write_batch,1000,25,1024,50,10,9068,90689
1479848709,zlog_batch_write_batch,1000,25,1024,50,10,8740,87404
1479848711,zlog_batch_write_batch,1000,25,1024,50,10,10455,104554
1479848713,zlog_batch_write_batch,1000,25,1024,50,10,9900,99009
1479848715,zlog_batch_write_batch,1000,25,1024,50,10,9671,96715
1479848717,zlog_batch_write_batch,1000,25,1024,50,10,9933,99339
1479848719,zlog_batch_write_batch,1000,25,1024,50,10,10962,109623
