time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479848182,zlog_batch_write_simple,1000,25,1024,50,10,3702,37023
1479848184,zlog_batch_write_simple,1000,25,1024,50,10,3714,37142
1479848186,zlog_batch_write_simple,1000,25,1024,50,10,3698,36983
1479848188,zlog_batch_write_simple,1000,25,1024,50,10,3675,36758
1479848190,zlog_batch_write_simple,1000,25,1024,50,10,3747,37472
1479848192,zlog_batch_write_simple,1000,25,1024,50,10,3643,36432
1479848194,zlog_batch_write_simple,1000,25,1024,50,10,3704,37047
1479848196,zlog_batch_write_simple,1000,25,1024,50,10,3724,37248
1479848198,zlog_batch_write_simple,1000,25,1024,50,10,3690,36908
1479848200,zlog_batch_write_simple,1000,25,1024,50,10,3763,37638
1479848202,zlog_batch_write_simple,1000,25,1024,50,10,3680,36807
1479848204,zlog_batch_write_simple,1000,25,1024,50,10,3653,36537
1479848206,zlog_batch_write_simple,1000,25,1024,50,10,3752,37527
1479848208,zlog_batch_write_simple,1000,25,1024,50,10,3736,37368
1479848210,zlog_batch_write_simple,1000,25,1024,50,10,3714,37143
1479848212,zlog_batch_write_simple,1000,25,1024,50,10,3732,37328
1479848214,zlog_batch_write_simple,1000,25,1024,50,10,3702,37022
1479848216,zlog_batch_write_simple,1000,25,1024,50,10,3757,37573
1479848218,zlog_batch_write_simple,1000,25,1024,50,10,3713,37133
1479848220,zlog_batch_write_simple,1000,25,1024,50,10,3743,37437
1479848222,zlog_batch_write_simple,1000,25,1024,50,10,3751,37516
1479848224,zlog_batch_write_simple,1000,25,1024,50,10,3657,36573
1479848226,zlog_batch_write_simple,1000,25,1024,50,10,3671,36717
1479848228,zlog_batch_write_simple,1000,25,1024,50,10,3685,36853
1479848230,zlog_batch_write_simple,1000,25,1024,50,10,3732,37323
1479848232,zlog_batch_write_simple,1000,25,1024,50,10,3663,36638
1479848234,zlog_batch_write_simple,1000,25,1024,50,10,3633,36337
1479848236,zlog_batch_write_simple,1000,25,1024,50,10,3700,37007
1479848238,zlog_batch_write_simple,1000,25,1024,50,10,3662,36623
1479848240,zlog_batch_write_simple,1000,25,1024,50,10,3724,37248
1479848242,zlog_batch_write_simple,1000,25,1024,50,10,3727,37273
1479848244,zlog_batch_write_simple,1000,25,1024,50,10,3666,36663
1479848246,zlog_batch_write_simple,1000,25,1024,50,10,3678,36783
1479848248,zlog_batch_write_simple,1000,25,1024,50,10,3757,37573
1479848250,zlog_batch_write_simple,1000,25,1024,50,10,3730,37307
1479848252,zlog_batch_write_simple,1000,25,1024,50,10,3648,36483
1479848254,zlog_batch_write_simple,1000,25,1024,50,10,3762,37628
1479848256,zlog_batch_write_simple,1000,25,1024,50,10,3699,36998
1479848258,zlog_batch_write_simple,1000,25,1024,50,10,3636,36368
1479848260,zlog_batch_write_simple,1000,25,1024,50,10,3625,36253
1479848262,zlog_batch_write_simple,1000,25,1024,50,10,3661,36618
1479848264,zlog_batch_write_simple,1000,25,1024,50,10,3749,37491
1479848266,zlog_batch_write_simple,1000,25,1024,50,10,3614,36148
1479848268,zlog_batch_write_simple,1000,25,1024,50,10,3621,36213
1479848270,zlog_batch_write_simple,1000,25,1024,50,10,3645,36458
1479848272,zlog_batch_write_simple,1000,25,1024,50,10,3690,36902
1479848274,zlog_batch_write_simple,1000,25,1024,50,10,3724,37243
1479848276,zlog_batch_write_simple,1000,25,1024,50,10,3744,37447
1479848278,zlog_batch_write_simple,1000,25,1024,50,10,3756,37563
1479848280,zlog_batch_write_simple,1000,25,1024,50,10,3779,37793
1479848282,zlog_batch_write_simple,1000,25,1024,50,10,3749,37492
1479848284,zlog_batch_write_simple,1000,25,1024,50,10,3720,37203
1479848286,zlog_batch_write_simple,1000,25,1024,50,10,3713,37138
1479848288,zlog_batch_write_simple,1000,25,1024,50,10,3614,36143
1479848290,zlog_batch_write_simple,1000,25,1024,50,10,3621,36218
1479848292,zlog_batch_write_simple,1000,25,1024,50,10,3674,36748
1479848294,zlog_batch_write_simple,1000,25,1024,50,10,3689,36898
1479848296,zlog_batch_write_simple,1000,25,1024,50,10,3687,36878
1479848298,zlog_batch_write_simple,1000,25,1024,50,10,3719,37193
