time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479851693,zlog_batch_write_batch_oident,100000,25,1024,50,10,8629,86295
1479851695,zlog_batch_write_batch_oident,100000,25,1024,50,10,7477,74771
1479851697,zlog_batch_write_batch_oident,100000,25,1024,50,10,10503,105034
1479851699,zlog_batch_write_batch_oident,100000,25,1024,50,10,6473,64736
1479851701,zlog_batch_write_batch_oident,100000,25,1024,50,10,10568,105684
1479851703,zlog_batch_write_batch_oident,100000,25,1024,50,10,8435,84355
1479851705,zlog_batch_write_batch_oident,100000,25,1024,50,10,10101,101019
1479851707,zlog_batch_write_batch_oident,100000,25,1024,50,10,9711,97119
1479851709,zlog_batch_write_batch_oident,100000,25,1024,50,10,9276,92760
1479851711,zlog_batch_write_batch_oident,100000,25,1024,50,10,8975,89755
1479851713,zlog_batch_write_batch_oident,100000,25,1024,50,10,8856,88560
1479851715,zlog_batch_write_batch_oident,100000,25,1024,50,10,10171,101714
1479851717,zlog_batch_write_batch_oident,100000,25,1024,50,10,6837,68371
1479851719,zlog_batch_write_batch_oident,100000,25,1024,50,10,10414,104149
1479851721,zlog_batch_write_batch_oident,100000,25,1024,50,10,8609,86090
1479851723,zlog_batch_write_batch_oident,100000,25,1024,50,10,10170,101704
1479851725,zlog_batch_write_batch_oident,100000,25,1024,50,10,8446,84460
1479851727,zlog_batch_write_batch_oident,100000,25,1024,50,10,8482,84820
1479851729,zlog_batch_write_batch_oident,100000,25,1024,50,10,9604,96044
1479851731,zlog_batch_write_batch_oident,100000,25,1024,50,10,9905,99057
1479851733,zlog_batch_write_batch_oident,100000,25,1024,50,10,9697,96974
1479851735,zlog_batch_write_batch_oident,100000,25,1024,50,10,9489,94896
1479851737,zlog_batch_write_batch_oident,100000,25,1024,50,10,9954,99544
1479851739,zlog_batch_write_batch_oident,100000,25,1024,50,10,9804,98044
1479851741,zlog_batch_write_batch_oident,100000,25,1024,50,10,10441,104414
1479851743,zlog_batch_write_batch_oident,100000,25,1024,50,10,10280,102802
1479851745,zlog_batch_write_batch_oident,100000,25,1024,50,10,7420,74201
1479851747,zlog_batch_write_batch_oident,100000,25,1024,50,10,10443,104434
1479851749,zlog_batch_write_batch_oident,100000,25,1024,50,10,10287,102874
1479851751,zlog_batch_write_batch_oident,100000,25,1024,50,10,9064,90645
1479851753,zlog_batch_write_batch_oident,100000,25,1024,50,10,10241,102414
