time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479850295,zlog_batch_write_batch_oident,10000,25,1024,50,10,10152,101529
1479850297,zlog_batch_write_batch_oident,10000,25,1024,50,10,7142,71420
1479850299,zlog_batch_write_batch_oident,10000,25,1024,50,10,10315,103159
1479850301,zlog_batch_write_batch_oident,10000,25,1024,50,10,10400,104004
1479850303,zlog_batch_write_batch_oident,10000,25,1024,50,10,10097,100974
1479850305,zlog_batch_write_batch_oident,10000,25,1024,50,10,10189,101899
1479850307,zlog_batch_write_batch_oident,10000,25,1024,50,10,10112,101129
1479850309,zlog_batch_write_batch_oident,10000,25,1024,50,10,8762,87620
1479850311,zlog_batch_write_batch_oident,10000,25,1024,50,10,10510,105103
1479850313,zlog_batch_write_batch_oident,10000,25,1024,50,10,8857,88575
1479850315,zlog_batch_write_batch_oident,10000,25,1024,50,10,9987,99879
1479850317,zlog_batch_write_batch_oident,10000,25,1024,50,10,7216,72164
1479850319,zlog_batch_write_batch_oident,10000,25,1024,50,10,9985,99859
1479850321,zlog_batch_write_batch_oident,10000,25,1024,50,10,7369,73695
1479850323,zlog_batch_write_batch_oident,10000,25,1024,50,10,10272,102728
1479850325,zlog_batch_write_batch_oident,10000,25,1024,50,10,9530,95309
1479850327,zlog_batch_write_batch_oident,10000,25,1024,50,10,10033,100338
1479850329,zlog_batch_write_batch_oident,10000,25,1024,50,10,10229,102293
1479850331,zlog_batch_write_batch_oident,10000,25,1024,50,10,9250,92509
1479850333,zlog_batch_write_batch_oident,10000,25,1024,50,10,7676,76765
1479850335,zlog_batch_write_batch_oident,10000,25,1024,50,10,8932,89329
1479850337,zlog_batch_write_batch_oident,10000,25,1024,50,10,9187,91879
1479850339,zlog_batch_write_batch_oident,10000,25,1024,50,10,7106,71061
1479850341,zlog_batch_write_batch_oident,10000,25,1024,50,10,10272,102720
1479850343,zlog_batch_write_batch_oident,10000,25,1024,50,10,4788,47887
1479850345,zlog_batch_write_batch_oident,10000,25,1024,50,10,10464,104649
1479850347,zlog_batch_write_batch_oident,10000,25,1024,50,10,6386,63866
1479850349,zlog_batch_write_batch_oident,10000,25,1024,50,10,8966,89669
1479850351,zlog_batch_write_batch_oident,10000,25,1024,50,10,8766,87669
1479850353,zlog_batch_write_batch_oident,10000,25,1024,50,10,9985,99853
1479850355,zlog_batch_write_batch_oident,10000,25,1024,50,10,7793,77934
1479850357,zlog_batch_write_batch_oident,10000,25,1024,50,10,10320,103203
1479850359,zlog_batch_write_batch_oident,10000,25,1024,50,10,6105,61051
1479850361,zlog_batch_write_batch_oident,10000,25,1024,50,10,9164,91640
1479850363,zlog_batch_write_batch_oident,10000,25,1024,50,10,8520,85200
1479850365,zlog_batch_write_batch_oident,10000,25,1024,50,10,9791,97914
1479850367,zlog_batch_write_batch_oident,10000,25,1024,50,10,7865,78650
1479850369,zlog_batch_write_batch_oident,10000,25,1024,50,10,10447,104474
1479850371,zlog_batch_write_batch_oident,10000,25,1024,50,10,7381,73811
1479850373,zlog_batch_write_batch_oident,10000,25,1024,50,10,10429,104294
1479850375,zlog_batch_write_batch_oident,10000,25,1024,50,10,8185,81855
1479850377,zlog_batch_write_batch_oident,10000,25,1024,50,10,9802,98024
1479850379,zlog_batch_write_batch_oident,10000,25,1024,50,10,8683,86830
1479850381,zlog_batch_write_batch_oident,10000,25,1024,50,10,9440,94404
1479850383,zlog_batch_write_batch_oident,10000,25,1024,50,10,6505,65056
1479850385,zlog_batch_write_batch_oident,10000,25,1024,50,10,9785,97859
1479850387,zlog_batch_write_batch_oident,10000,25,1024,50,10,8750,87502
1479850389,zlog_batch_write_batch_oident,10000,25,1024,50,10,8239,82395
1479850391,zlog_batch_write_batch_oident,10000,25,1024,50,10,10196,101964
1479850393,zlog_batch_write_batch_oident,10000,25,1024,50,10,8165,81655
1479850395,zlog_batch_write_batch_oident,10000,25,1024,50,10,9795,97954
1479850397,zlog_batch_write_batch_oident,10000,25,1024,50,10,8534,85349
1479850399,zlog_batch_write_batch_oident,10000,25,1024,50,10,10238,102389
1479850401,zlog_batch_write_batch_oident,10000,25,1024,50,10,8746,87464
1479850403,zlog_batch_write_batch_oident,10000,25,1024,50,10,9901,99019
